Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 8 [28160/49000 (57%)]	Train Loss: 1.304343	Val Loss: 1.449354	Val Acc: 49.79999923706055
Train Epoch: 8 [30720/49000 (62%)]	Train Loss: 1.265077	Val Loss: 1.478234	Val Acc: 48.900001525878906
Train Epoch: 8 [33280/49000 (68%)]	Train Loss: 1.330017	Val Loss: 1.457489	Val Acc: 48.400001525878906
Train Epoch: 8 [35840/49000 (73%)]	Train Loss: 1.361158	Val Loss: 1.447385	Val Acc: 49.20000076293945
Train Epoch: 8 [38400/49000 (78%)]	Train Loss: 1.321086	Val Loss: 1.463284	Val Acc: 50.099998474121094
Train Epoch: 8 [40960/49000 (83%)]	Train Loss: 1.205623	Val Loss: 1.460075	Val Acc: 49.099998474121094
Train Epoch: 8 [43520/49000 (89%)]	Train Loss: 1.283907	Val Loss: 1.446282	Val Acc: 49.79999923706055
Train Epoch: 8 [46080/49000 (94%)]	Train Loss: 1.258838	Val Loss: 1.460262	Val Acc: 48.099998474121094
Train Epoch: 8 [48640/49000 (99%)]	Train Loss: 1.380084	Val Loss: 1.450935	Val Acc: 47.79999923706055
Train Epoch: 9 [0/49000 (0%)]	Train Loss: 1.239381	Val Loss: 1.448980	Val Acc: 48.900001525878906
Train Epoch: 9 [2560/49000 (5%)]	Train Loss: 1.311586	Val Loss: 1.454713	Val Acc: 48.400001525878906
Train Epoch: 9 [5120/49000 (10%)]	Train Loss: 1.266539	Val Loss: 1.474030	Val Acc: 49.400001525878906
Train Epoch: 9 [7680/49000 (16%)]	Train Loss: 1.207566	Val Loss: 1.480828	Val Acc: 47.5
Train Epoch: 9 [10240/49000 (21%)]	Train Loss: 1.215668	Val Loss: 1.453702	Val Acc: 48.20000076293945
Train Epoch: 9 [12800/49000 (26%)]	Train Loss: 1.306664	Val Loss: 1.440696	Val Acc: 49.5
Train Epoch: 9 [15360/49000 (31%)]	Train Loss: 1.268848	Val Loss: 1.455417	Val Acc: 49.5
Train Epoch: 9 [17920/49000 (36%)]	Train Loss: 1.279157	Val Loss: 1.472657	Val Acc: 48.599998474121094
Train Epoch: 9 [20480/49000 (42%)]	Train Loss: 1.144591	Val Loss: 1.509956	Val Acc: 45.599998474121094
Train Epoch: 9 [23040/49000 (47%)]	Train Loss: 1.224200	Val Loss: 1.462233	Val Acc: 48.599998474121094
Train Epoch: 9 [25600/49000 (52%)]	Train Loss: 1.273865	Val Loss: 1.455003	Val Acc: 48.400001525878906
Train Epoch: 9 [28160/49000 (57%)]	Train Loss: 1.315352	Val Loss: 1.464391	Val Acc: 47.0
Train Epoch: 9 [30720/49000 (62%)]	Train Loss: 1.461902	Val Loss: 1.492546	Val Acc: 48.5
Train Epoch: 9 [33280/49000 (68%)]	Train Loss: 1.238114	Val Loss: 1.443897	Val Acc: 48.5
Train Epoch: 9 [35840/49000 (73%)]	Train Loss: 1.244917	Val Loss: 1.440434	Val Acc: 49.099998474121094
Train Epoch: 9 [38400/49000 (78%)]	Train Loss: 1.282968	Val Loss: 1.465876	Val Acc: 48.599998474121094
Train Epoch: 9 [40960/49000 (83%)]	Train Loss: 1.294259	Val Loss: 1.464081	Val Acc: 47.79999923706055
Train Epoch: 9 [43520/49000 (89%)]	Train Loss: 1.350068	Val Loss: 1.437113	Val Acc: 49.70000076293945
Train Epoch: 9 [46080/49000 (94%)]	Train Loss: 1.323273	Val Loss: 1.450637	Val Acc: 48.70000076293945
Train Epoch: 9 [48640/49000 (99%)]	Train Loss: 1.341947	Val Loss: 1.445728	Val Acc: 49.20000076293945
Train Epoch: 10 [0/49000 (0%)]	Train Loss: 1.296673	Val Loss: 1.475444	Val Acc: 47.5
Train Epoch: 10 [2560/49000 (5%)]	Train Loss: 1.379727	Val Loss: 1.469670	Val Acc: 48.099998474121094
Train Epoch: 10 [5120/49000 (10%)]	Train Loss: 1.211119	Val Loss: 1.487155	Val Acc: 48.20000076293945
Train Epoch: 10 [7680/49000 (16%)]	Train Loss: 1.372723	Val Loss: 1.459813	Val Acc: 49.29999923706055
Train Epoch: 10 [10240/49000 (21%)]	Train Loss: 1.369395	Val Loss: 1.455229	Val Acc: 49.099998474121094
Train Epoch: 10 [12800/49000 (26%)]	Train Loss: 1.246972	Val Loss: 1.441217	Val Acc: 49.099998474121094
Train Epoch: 10 [15360/49000 (31%)]	Train Loss: 1.370099	Val Loss: 1.467213	Val Acc: 47.70000076293945
Train Epoch: 10 [17920/49000 (36%)]	Train Loss: 1.145238	Val Loss: 1.441612	Val Acc: 49.400001525878906
Train Epoch: 10 [20480/49000 (42%)]	Train Loss: 1.197543	Val Loss: 1.457171	Val Acc: 49.099998474121094
Train Epoch: 10 [23040/49000 (47%)]	Train Loss: 1.226568	Val Loss: 1.473863	Val Acc: 47.599998474121094
Train Epoch: 10 [25600/49000 (52%)]	Train Loss: 1.489394	Val Loss: 1.442835	Val Acc: 48.20000076293945
Train Epoch: 10 [28160/49000 (57%)]	Train Loss: 1.375213	Val Loss: 1.424571	Val Acc: 48.900001525878906
Train Epoch: 10 [30720/49000 (62%)]	Train Loss: 1.352106	Val Loss: 1.453097	Val Acc: 47.599998474121094
Train Epoch: 10 [33280/49000 (68%)]	Train Loss: 1.429713	Val Loss: 1.471643	Val Acc: 49.20000076293945
Train Epoch: 10 [35840/49000 (73%)]	Train Loss: 1.335870	Val Loss: 1.478123	Val Acc: 47.79999923706055
Train Epoch: 10 [38400/49000 (78%)]	Train Loss: 1.284341	Val Loss: 1.462148	Val Acc: 48.5
Train Epoch: 10 [40960/49000 (83%)]	Train Loss: 1.273365	Val Loss: 1.470489	Val Acc: 48.70000076293945
Train Epoch: 10 [43520/49000 (89%)]	Train Loss: 1.229739	Val Loss: 1.446533	Val Acc: 48.900001525878906
Train Epoch: 10 [46080/49000 (94%)]	Train Loss: 1.266089	Val Loss: 1.483802	Val Acc: 47.79999923706055
Train Epoch: 10 [48640/49000 (99%)]	Train Loss: 1.432630	Val Loss: 1.450966	Val Acc: 49.400001525878906

test set: Average loss: 1.4841, Accuracy: 4842/10000 (48%)

